Tumor_Sample_Barcode	signature	weights	short_histology	experimental_strategy	num_mutations	genome_size	mut_per_mb
BS_1RTE2KEX	Signature.3	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.3	0.22994440652043596	HGAT	WXS	20.4650521803188	149089890	0.13726653215934898
BS_FWP8ZA4K	Signature.3	0.14870680004594003	HGAT	WXS	8.624994402664521	149089890	0.05785096764552259
BS_Y0DGBKTY	Signature.3	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.3	0	HGAT	WXS	0	149089890	0
BS_6VTQ3W4M	Signature.3	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.3	0	HGAT	WXS	0	149089890	0
BS_6687ZNGS	Signature.3	0.17562106850018383	HGAT	WXS	10.361643041510845	149089890	0.06949930033157074
BS_GBT44HST	Signature.3	0.08657277678345351	HGAT	WXS	10.215587660447515	149089890	0.06851965388429433
BS_AEEKJ1QK	Signature.3	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.3	0	HGAT	WXS	0	149089890	0
BS_74TZJTW0	Signature.3	0.09159501837644454	HGAT	WXS	4.488155900445783	149089890	0.03010369046784985
BS_KPG4WCHS	Signature.3	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.3	0.32385506696887856	HGAT	WXS	13.6019128126929	149089890	0.09123296564705294
BS_A6YJ3WG2	Signature.3	0.21820968011868597	HGAT	WXS	12.874371127002473	149089890	0.08635307952137113
BS_5CCAC8TZ	Signature.3	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.3	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.3	0.2584131899238727	HGAT	WXS	21.706707953605306	149089890	0.14559476805305382
BS_9DN4QR6E	Signature.3	0	HGAT	WXS	0	149089890	0
BS_6B62YT97	Signature.3	0.2674373877409193	HGAT	WXS	15.2439311012324	149089890	0.10224657823030388
BS_5FBN4PPQ	Signature.3	0	HGAT	WXS	0	149089890	0
BS_328C4BW5	Signature.4	0	HGAT	WXS	0	149089890	0
BS_P7VR731D	Signature.4	0	HGAT	WXS	0	149089890	0
BS_74SJ7YV4	Signature.4	0	HGAT	WXS	0	149089890	0
BS_52ETE050	Signature.4	0	HGAT	WXS	0	149089890	0
BS_TYFD8ZMG	Signature.4	0	HGAT	WXS	0	149089890	0
BS_2KMB51YF	Signature.4	0	HGAT	WXS	0	149089890	0
BS_XPZAD9PP	Signature.4	0	HGAT	WXS	0	149089890	0
BS_GKXD33YH	Signature.4	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.4	0	HGAT	WXS	0	149089890	0
BS_JCWD4DMA	Signature.4	0	HGAT	WXS	0	149089890	0
BS_1RTE2KEX	Signature.4	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.4	0.07519132061336872	HGAT	WXS	6.692027534589816	149089890	0.044885857348139546
BS_FWP8ZA4K	Signature.4	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.4	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.4	0	HGAT	WXS	0	149089890	0
BS_6VTQ3W4M	Signature.4	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.4	0	HGAT	WXS	0	149089890	0
BS_6687ZNGS	Signature.4	0	HGAT	WXS	0	149089890	0
BS_GBT44HST	Signature.4	0	HGAT	WXS	0	149089890	0
BS_AEEKJ1QK	Signature.4	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.4	0.20090593855038166	HGAT	WXS	48.41833119064198	149089890	0.3247593192981897
BS_74TZJTW0	Signature.4	0	HGAT	WXS	0	149089890	0
BS_KPG4WCHS	Signature.4	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.4	0	HGAT	WXS	0	149089890	0
BS_A6YJ3WG2	Signature.4	0	HGAT	WXS	0	149089890	0
BS_5CCAC8TZ	Signature.4	0.1849316564112045	HGAT	WXS	15.164395825718769	149089890	0.10171310627245596
BS_WYTDVC0Y	Signature.4	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.4	0	HGAT	WXS	0	149089890	0
BS_9DN4QR6E	Signature.4	0	HGAT	WXS	0	149089890	0
BS_6B62YT97	Signature.4	0	HGAT	WXS	0	149089890	0
BS_5FBN4PPQ	Signature.4	0	HGAT	WXS	0	149089890	0
BS_328C4BW5	Signature.5	0	HGAT	WXS	0	149089890	0
BS_P7VR731D	Signature.5	0	HGAT	WXS	0	149089890	0
BS_74SJ7YV4	Signature.5	0	HGAT	WXS	0	149089890	0
BS_52ETE050	Signature.5	0	HGAT	WXS	0	149089890	0
BS_TYFD8ZMG	Signature.5	0	HGAT	WXS	0	149089890	0
BS_2KMB51YF	Signature.5	0	HGAT	WXS	0	149089890	0
BS_XPZAD9PP	Signature.5	0	HGAT	WXS	0	149089890	0
BS_GKXD33YH	Signature.5	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.5	0	HGAT	WXS	0	149089890	0
BS_JCWD4DMA	Signature.5	0	HGAT	WXS	0	149089890	0
BS_1RTE2KEX	Signature.5	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.5	0	HGAT	WXS	0	149089890	0
BS_FWP8ZA4K	Signature.5	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.5	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.5	0.12729778064490052	HGAT	WXS	9.038142425787937	149089890	0.06062210137647789
BS_6VTQ3W4M	Signature.5	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.5	0.2348559322386652	HGAT	WXS	16.909627121183895	149089890	0.11341900595126803
BS_6687ZNGS	Signature.5	0	HGAT	WXS	0	149089890	0
BS_GBT44HST	Signature.5	0	HGAT	WXS	0	149089890	0
BS_AEEKJ1QK	Signature.5	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.5	0	HGAT	WXS	0	149089890	0
BS_74TZJTW0	Signature.5	0	HGAT	WXS	0	149089890	0
BS_KPG4WCHS	Signature.5	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.5	0	HGAT	WXS	0	149089890	0
BS_A6YJ3WG2	Signature.5	0	HGAT	WXS	0	149089890	0
BS_5CCAC8TZ	Signature.5	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.5	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.5	0	HGAT	WXS	0	149089890	0
BS_9DN4QR6E	Signature.5	0	HGAT	WXS	0	149089890	0
BS_6B62YT97	Signature.5	0	HGAT	WXS	0	149089890	0
BS_5FBN4PPQ	Signature.5	0	HGAT	WXS	0	149089890	0
BS_328C4BW5	Signature.6	0	HGAT	WXS	0	149089890	0
BS_P7VR731D	Signature.6	0.36861147126542576	HGAT	WXS	12.532790023024475	149089890	0.08406197109022265
BS_74SJ7YV4	Signature.6	0	HGAT	WXS	0	149089890	0
BS_52ETE050	Signature.6	0.2903174164813977	HGAT	WXS	11.32237924277451	149089890	0.07594330670426083
BS_TYFD8ZMG	Signature.6	0.3221303746668458	HGAT	WXS	31.24664634268404	149089890	0.20958259706734
BS_2KMB51YF	Signature.6	0	HGAT	WXS	0	149089890	0
BS_XPZAD9PP	Signature.6	0.3654797439622106	HGAT	WXS	21.928784637732637	149089890	0.147084316969666
BS_GKXD33YH	Signature.6	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.6	0.5237701096492163	HGAT	WXS	43.47291910088496	149089890	0.2915886456210073
BS_JCWD4DMA	Signature.6	0.122569450752721	HGAT	WXS	13.850347935057473	149089890	0.09289931017493858
BS_1RTE2KEX	Signature.6	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.6	0.16597811856540165	HGAT	WXS	14.772052552320746	149089890	0.099081517548378
BS_FWP8ZA4K	Signature.6	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.6	0.19438196476302938	HGAT	WXS	23.520217736326554	149089890	0.157758636325552
BS_2HDEZFTW	Signature.6	0.47533846482937175	HGAT	WXS	33.749031002885395	149089890	0.22636699914987796
BS_6VTQ3W4M	Signature.6	0.1541872085164291	HGAT	WXS	9.097045302469317	149089890	0.06101718434743843
BS_541KKASA	Signature.6	0.11317807890034241	HGAT	WXS	8.148821680824653	149089890	0.054657104387324004
BS_6687ZNGS	Signature.6	0	HGAT	WXS	0	149089890	0
BS_GBT44HST	Signature.6	0.2184826489257643	HGAT	WXS	25.78095257324019	149089890	0.1729222053436366
BS_AEEKJ1QK	Signature.6	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.6	0.14241139138675343	HGAT	WXS	34.32114532420758	149089890	0.2302043775349729
BS_74TZJTW0	Signature.6	0.20678518611531152	HGAT	WXS	10.132474119650265	149089890	0.06796218120256353
BS_KPG4WCHS	Signature.6	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.6	0.32328158119933115	HGAT	WXS	13.577826410371909	149089890	0.09107140940523807
BS_A6YJ3WG2	Signature.6	0.632994429824234	HGAT	WXS	37.34667135962981	149089890	0.2504976786798207
BS_5CCAC8TZ	Signature.6	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.6	0.4795488514364377	HGAT	WXS	23.01834486894901	149089890	0.15439239286412387
BS_QZPGVNBB	Signature.6	0.2732816203441917	HGAT	WXS	22.955656108912102	149089890	0.1539719165995233
BS_9DN4QR6E	Signature.6	0.22628685754347494	HGAT	WXS	15.61379317049977	149089890	0.10472737735938882
BS_6B62YT97	Signature.6	0.2190986977404446	HGAT	WXS	12.488625771205342	149089890	0.08376574542516158
BS_5FBN4PPQ	Signature.6	0.4873189226579535	HGAT	WXS	43.85870303921582	149089890	0.29417623850427294
BS_328C4BW5	Signature.7	0.07016545943520502	HGAT	WXS	3.9292657283714814	149089890	0.02635501125107465
BS_P7VR731D	Signature.7	0	HGAT	WXS	0	149089890	0
BS_74SJ7YV4	Signature.7	0	HGAT	WXS	0	149089890	0
BS_52ETE050	Signature.7	0	HGAT	WXS	0	149089890	0
BS_TYFD8ZMG	Signature.7	0	HGAT	WXS	0	149089890	0
BS_2KMB51YF	Signature.7	0.07544608120631793	HGAT	WXS	2.6406128422211275	149089890	0.01771154866517862
BS_XPZAD9PP	Signature.7	0	HGAT	WXS	0	149089890	0
BS_GKXD33YH	Signature.7	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.7	0	HGAT	WXS	0	149089890	0
BS_JCWD4DMA	Signature.7	0	HGAT	WXS	0	149089890	0
BS_1RTE2KEX	Signature.7	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.7	0	HGAT	WXS	0	149089890	0
BS_FWP8ZA4K	Signature.7	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.7	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.7	0	HGAT	WXS	0	149089890	0
BS_6VTQ3W4M	Signature.7	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.7	0	HGAT	WXS	0	149089890	0
BS_6687ZNGS	Signature.7	0	HGAT	WXS	0	149089890	0
BS_GBT44HST	Signature.7	0	HGAT	WXS	0	149089890	0
BS_AEEKJ1QK	Signature.7	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.7	0	HGAT	WXS	0	149089890	0
BS_74TZJTW0	Signature.7	0	HGAT	WXS	0	149089890	0
BS_KPG4WCHS	Signature.7	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.7	0.06199801741786585	HGAT	WXS	2.6039167315503655	149089890	0.017465414533140815
BS_A6YJ3WG2	Signature.7	0	HGAT	WXS	0	149089890	0
BS_5CCAC8TZ	Signature.7	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.7	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.7	0	HGAT	WXS	0	149089890	0
BS_9DN4QR6E	Signature.7	0	HGAT	WXS	0	149089890	0
BS_6B62YT97	Signature.7	0	HGAT	WXS	0	149089890	0
BS_5FBN4PPQ	Signature.7	0	HGAT	WXS	0	149089890	0
BS_328C4BW5	Signature.8	0	HGAT	WXS	0	149089890	0
BS_P7VR731D	Signature.8	0.18738397997470368	HGAT	WXS	6.371055319139925	149089890	0.04273298021173619
BS_74SJ7YV4	Signature.8	0.21725652263441178	HGAT	WXS	9.342030473279706	149089890	0.06266038879819219
BS_52ETE050	Signature.8	0	HGAT	WXS	0	149089890	0
BS_TYFD8ZMG	Signature.8	0	HGAT	WXS	0	149089890	0
BS_2KMB51YF	Signature.8	0	HGAT	WXS	0	149089890	0
BS_XPZAD9PP	Signature.8	0	HGAT	WXS	0	149089890	0
BS_GKXD33YH	Signature.8	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.8	0.2656311130142453	HGAT	WXS	22.04738238018236	149089890	0.14787979506982238
BS_JCWD4DMA	Signature.8	0	HGAT	WXS	0	149089890	0
BS_1RTE2KEX	Signature.8	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.8	0	HGAT	WXS	0	149089890	0
BS_FWP8ZA4K	Signature.8	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.8	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.8	0	HGAT	WXS	0	149089890	0
BS_6VTQ3W4M	Signature.8	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.8	0.08391068458893346	HGAT	WXS	6.041569290403209	149089890	0.04052299783978115
BS_6687ZNGS	Signature.8	0.08366793838682056	HGAT	WXS	4.936408364822413	149089890	0.03311028242641009
BS_GBT44HST	Signature.8	0	HGAT	WXS	0	149089890	0
BS_AEEKJ1QK	Signature.8	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.8	0	HGAT	WXS	0	149089890	0
BS_74TZJTW0	Signature.8	0	HGAT	WXS	0	149089890	0
BS_KPG4WCHS	Signature.8	0.14330337381049194	HGAT	WXS	8.598202428629516	149089890	0.05767126415231453
BS_402W79TS	Signature.8	0	HGAT	WXS	0	149089890	0
BS_A6YJ3WG2	Signature.8	0	HGAT	WXS	0	149089890	0
BS_5CCAC8TZ	Signature.8	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.8	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.8	0	HGAT	WXS	0	149089890	0
BS_9DN4QR6E	Signature.8	0.17489336139280365	HGAT	WXS	12.067641936103453	149089890	0.08094205405949023
BS_6B62YT97	Signature.8	0	HGAT	WXS	0	149089890	0
BS_5FBN4PPQ	Signature.8	0	HGAT	WXS	0	149089890	0
BS_328C4BW5	Signature.9	0	HGAT	WXS	0	149089890	0
BS_P7VR731D	Signature.9	0	HGAT	WXS	0	149089890	0
BS_74SJ7YV4	Signature.9	0	HGAT	WXS	0	149089890	0
BS_52ETE050	Signature.9	0	HGAT	WXS	0	149089890	0
BS_TYFD8ZMG	Signature.9	0	HGAT	WXS	0	149089890	0
BS_2KMB51YF	Signature.9	0	HGAT	WXS	0	149089890	0
BS_XPZAD9PP	Signature.9	0	HGAT	WXS	0	149089890	0
BS_GKXD33YH	Signature.9	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.9	0	HGAT	WXS	0	149089890	0
BS_JCWD4DMA	Signature.9	0	HGAT	WXS	0	149089890	0
BS_1RTE2KEX	Signature.9	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.9	0	HGAT	WXS	0	149089890	0
BS_FWP8ZA4K	Signature.9	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.9	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.9	0	HGAT	WXS	0	149089890	0
BS_6VTQ3W4M	Signature.9	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.9	0	HGAT	WXS	0	149089890	0
BS_6687ZNGS	Signature.9	0	HGAT	WXS	0	149089890	0
BS_GBT44HST	Signature.9	0	HGAT	WXS	0	149089890	0
BS_AEEKJ1QK	Signature.9	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.9	0	HGAT	WXS	0	149089890	0
BS_74TZJTW0	Signature.9	0	HGAT	WXS	0	149089890	0
BS_KPG4WCHS	Signature.9	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.9	0	HGAT	WXS	0	149089890	0
BS_A6YJ3WG2	Signature.9	0	HGAT	WXS	0	149089890	0
BS_5CCAC8TZ	Signature.9	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.9	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.9	0	HGAT	WXS	0	149089890	0
BS_9DN4QR6E	Signature.9	0	HGAT	WXS	0	149089890	0
BS_6B62YT97	Signature.9	0	HGAT	WXS	0	149089890	0
BS_5FBN4PPQ	Signature.9	0	HGAT	WXS	0	149089890	0
BS_328C4BW5	Signature.10	0	HGAT	WXS	0	149089890	0
BS_P7VR731D	Signature.10	0	HGAT	WXS	0	149089890	0
BS_74SJ7YV4	Signature.10	0	HGAT	WXS	0	149089890	0
BS_52ETE050	Signature.10	0	HGAT	WXS	0	149089890	0
BS_TYFD8ZMG	Signature.10	0	HGAT	WXS	0	149089890	0
BS_2KMB51YF	Signature.10	0	HGAT	WXS	0	149089890	0
BS_XPZAD9PP	Signature.10	0	HGAT	WXS	0	149089890	0
BS_GKXD33YH	Signature.10	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.10	0	HGAT	WXS	0	149089890	0
BS_JCWD4DMA	Signature.10	0	HGAT	WXS	0	149089890	0
BS_1RTE2KEX	Signature.10	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.10	0	HGAT	WXS	0	149089890	0
BS_FWP8ZA4K	Signature.10	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.10	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.10	0	HGAT	WXS	0	149089890	0
BS_6VTQ3W4M	Signature.10	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.10	0	HGAT	WXS	0	149089890	0
BS_6687ZNGS	Signature.10	0	HGAT	WXS	0	149089890	0
BS_GBT44HST	Signature.10	0	HGAT	WXS	0	149089890	0
BS_AEEKJ1QK	Signature.10	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.10	0	HGAT	WXS	0	149089890	0
BS_74TZJTW0	Signature.10	0	HGAT	WXS	0	149089890	0
BS_KPG4WCHS	Signature.10	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.10	0	HGAT	WXS	0	149089890	0
BS_A6YJ3WG2	Signature.10	0	HGAT	WXS	0	149089890	0
BS_5CCAC8TZ	Signature.10	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.10	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.10	0	HGAT	WXS	0	149089890	0
BS_9DN4QR6E	Signature.10	0	HGAT	WXS	0	149089890	0
BS_6B62YT97	Signature.10	0	HGAT	WXS	0	149089890	0
BS_5FBN4PPQ	Signature.10	0	HGAT	WXS	0	149089890	0
BS_328C4BW5	Signature.11	0	HGAT	WXS	0	149089890	0
BS_P7VR731D	Signature.11	0	HGAT	WXS	0	149089890	0
BS_74SJ7YV4	Signature.11	0	HGAT	WXS	0	149089890	0
BS_52ETE050	Signature.11	0	HGAT	WXS	0	149089890	0
BS_TYFD8ZMG	Signature.11	0	HGAT	WXS	0	149089890	0
BS_2KMB51YF	Signature.11	0	HGAT	WXS	0	149089890	0
BS_XPZAD9PP	Signature.11	0	HGAT	WXS	0	149089890	0
BS_GKXD33YH	Signature.11	0	HGAT	WXS	0	149089890	0
BS_CX6KACX6	Signature.11	0	HGAT	WXS	0	149089890	0
BS_JCWD4DMA	Signature.11	0	HGAT	WXS	0	149089890	0
BS_1RTE2KEX	Signature.11	0	HGAT	WXS	0	149089890	0
BS_H3TYF6GD	Signature.11	0	HGAT	WXS	0	149089890	0
BS_FWP8ZA4K	Signature.11	0	HGAT	WXS	0	149089890	0
BS_Y0DGBKTY	Signature.11	0	HGAT	WXS	0	149089890	0
BS_2HDEZFTW	Signature.11	0	HGAT	WXS	0	149089890	0
BS_6VTQ3W4M	Signature.11	0	HGAT	WXS	0	149089890	0
BS_541KKASA	Signature.11	0	HGAT	WXS	0	149089890	0
BS_6687ZNGS	Signature.11	0.0899787182665934	HGAT	WXS	5.308744377729011	149089890	0.03560767519332807
BS_GBT44HST	Signature.11	0	HGAT	WXS	0	149089890	0
BS_AEEKJ1QK	Signature.11	0	HGAT	WXS	0	149089890	0
BS_6DT506HY	Signature.11	0	HGAT	WXS	0	149089890	0
BS_74TZJTW0	Signature.11	0	HGAT	WXS	0	149089890	0
BS_KPG4WCHS	Signature.11	0	HGAT	WXS	0	149089890	0
BS_402W79TS	Signature.11	0	HGAT	WXS	0	149089890	0
BS_A6YJ3WG2	Signature.11	0	HGAT	WXS	0	149089890	0
BS_5CCAC8TZ	Signature.11	0	HGAT	WXS	0	149089890	0
BS_WYTDVC0Y	Signature.11	0	HGAT	WXS	0	149089890	0
BS_QZPGVNBB	Signature.11	0	HGAT	WXS	0	149089890	0
BS_9DN4QR6E	Signature.11	0.06627903793892796	HGAT	WXS	4.57325361778603	149089890	0.030674471741752776
BS_6B62YT97	Signature.11	0	HGAT	WXS	0	149089890	0
BS_5FBN4PPQ	Signature.11	0	HGAT	WXS	0	149089890	0
